# Pipeline      : P3 — Career Title → LLM → TF-IDF
# Query         : LLM-generated profile from career title only
# LLM source    : LLM own knowledge — no structured data passed
# Retrieval     : TF-IDF cosine similarity
# Domain filter : None
# LLM model     : claude-haiku-4-5-20251001
# Students      : cs_students_excluded_careers.csv
# Total recs    : 1410
# Students cov  : 141
# Careers cov   : 20
#
student_id,student_name,future_career,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
3,Robert Davis,Software Engineer,Software Development,2,Intermediate Object-Oriented Programming with Java,4.6,0.92,Beginner,c programming  Mobile Development  specification (technical standard)  continuations  Computer Programming  java (software platform)  method (computer programming)  c++  object-oriented programming  Javascript computer-science software-development,0.1964,0.1807
3,Robert Davis,Software Engineer,Software Development,3,Design Patterns,4.6,0.92,Advanced,architectural pattern  code smell  software  code refactoring  design pattern  unified modeling language  software design  chain of responsibility  factory method pattern  software design pattern computer-science software-development,0.1778,0.1636
3,Robert Davis,Software Engineer,Software Development,4,Containerization Using Docker,5.0,1.0,Advanced,project  enabling  organizational learning  extract  persistence  i-deas  learning styles  problem-based learning  e-nable  meta learning information-technology cloud-computing,0.1635,0.1635
3,Robert Davis,Software Engineer,Software Development,5,Java Programming: Principles of Software Design,4.6,0.92,Conversant,software design  Computer Programming  abstract type  java annotation  Algorithms  Java Programming  java (software platform)  interfaces  software  sorting computer-science software-development,0.1752,0.1612
3,Robert Davis,Software Engineer,Software Development,6,Creating a Student Profile in Google Docs,4.8,0.96,Beginner,physics  parent  resource  differentiated instruction  project  logic gate  teaching  forgetting  social work  Planning social-sciences education,0.1604,0.154
3,Robert Davis,Software Engineer,Software Development,7,Continuous Integration,3.7,0.74,Advanced,flow network  software development process  shippable  software configuration management  euler's totient function  reusability  packaging  software project management  DevOps  Continuous Integration computer-science software-development,0.2004,0.1483
3,Robert Davis,Software Engineer,Software Development,8,Learn Object Oriented Programming With C++,4.3,0.86,Advanced,c++  Computer Programming  Python Programming  data type  recursively enumerable set  object-oriented programming  euler's totient function  ordered pair  command-line interface  project computer-science software-development,0.1632,0.1404
3,Robert Davis,Software Engineer,Software Development,9,Advanced R Programming,4.2,0.84,Advanced,Computer Programming  analysis  debugging  Type I And Type Ii Errors  R Programming  control flow  java annotation  euler's totient function  debug code  functional programming data-science data-analysis,0.164,0.1378
3,Robert Davis,Software Engineer,Software Development,10,NoSQL systems,3.8,0.76,Intermediate,graph database  scalability  key-value databases  relational database  in-memory database  SQL  graphs  Databases  NoSQL  mongodb data-science data-analysis,0.1659,0.1261
4,Emily Wilson,Web Developer,Web Development,1,Front-End Web UI Frameworks and Tools: Bootstrap 4,4.7,0.94,Intermediate,less (stylesheet language)  jquery  language  bootstrap (front-end framework)  Javascript  sass (stylesheet language)  web  github  Software As A Service  CSS computer-science mobile-and-web-development,0.242,0.2275
4,Emily Wilson,Web Developer,Web Development,2,Web Design for Everybody Capstone,4.7,0.94,Beginner,Javascript  Front-End Web Development  html  responsive web design  CSS  HTML5  Web Design  bootstrap (front-end framework)  Web Development  web computer-science mobile-and-web-development,0.2366,0.2224
4,Emily Wilson,Web Developer,Web Development,3,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",4.5,0.9,Intermediate,jquery  web  HTML and CSS  responsive web design  Javascript  Web Development  CSS  Web Design  HTML5  html computer-science mobile-and-web-development,0.2431,0.2188
4,Emily Wilson,Web Developer,Web Development,4,Introduction to Meteor.js Development,4.6,0.92,Advanced,event (computing)  meteor  Javascript  routing  responsive web design  authentication  web  mongodb  observer pattern  html computer-science mobile-and-web-development,0.2113,0.1944
4,Emily Wilson,Web Developer,Web Development,5,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.2002,0.1802
4,Emily Wilson,Web Developer,Web Development,6,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.1803,0.1731
4,Emily Wilson,Web Developer,Web Development,7,Build Your First React Website,4.4,0.88,Beginner,web  euler's totient function  Web Development  Databases  recursion  React (web framework)  project  php  Javascript  html computer-science mobile-and-web-development,0.1898,0.167
4,Emily Wilson,Web Developer,Web Development,8,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.1804,0.166
4,Emily Wilson,Web Developer,Web Development,9,"Programming Foundations with JavaScript, HTML and CSS",4.5,0.9,Beginner,HTML and CSS  web page  Javascript  Web Development  Computer Programming  Web Design  html  HTML5  web  CSS computer-science mobile-and-web-development,0.1839,0.1655
4,Emily Wilson,Web Developer,Web Development,10,Responsive Web Design,4.5,0.9,Advanced,User Experience  jquery  html  responsive web design  Web Design  Data Structures  Javascript  javascript templating  CSS  web computer-science mobile-and-web-development,0.1771,0.1594
5,Michael Brown,Information Security Analyst,Cybersecurity,1,IT Security: Defense against the digital dark arts,4.7,0.94,Beginner,wireless  wireless security  authentication  encryption  information security  Network Security  Cryptography  security  System Security  network monitoring information-technology security,0.2815,0.2646
5,Michael Brown,Information Security Analyst,Cybersecurity,2,Information Security: Context and Introduction,4.6,0.92,Beginner,Cryptography  Leadership and Management  security management  information security  Network Security  security  encryption  incident management  authorization  Risk computer-science computer-security-and-networks,0.2875,0.2645
5,Michael Brown,Information Security Analyst,Cybersecurity,3,Protecting Cloud Architecture with Alibaba Cloud,4.9,0.98,Beginner,performance  wi-fi  encryption  data security  wireless network interface controller  index  security  Switches  web  history computer-science software-development,0.2508,0.2458
5,Michael Brown,Information Security Analyst,Cybersecurity,4,Security Operations and Administration,4.7,0.94,Advanced,configuration management  separation of duties  key (cryptography)  Security Operations  security awareness  Software Engineering  owasp  management process  security  release management information-technology security,0.2547,0.2394
5,Michael Brown,Information Security Analyst,Cybersecurity,5,Identifying Security Vulnerabilities,4.6,0.92,Intermediate,code injection  access control  web application  authentication  plaintext  encryption  threat model  security  cross-site scripting  trust boundary computer-science computer-security-and-networks,0.2577,0.2371
5,Michael Brown,Information Security Analyst,Cybersecurity,6,Network Security & Database Vulnerabilities,4.6,0.92,Beginner,Databases  database security  data security  sql injection  SQL  code injection  security  network address  Network Security  internet protocol suite information-technology security,0.2541,0.2338
5,Michael Brown,Information Security Analyst,Cybersecurity,7,Cybersecurity Compliance Framework & System Administration,4.6,0.92,Beginner,encryption  digital signature  security  security compliance  security management  hashing  iso/iec 27001:2013  Cryptography  cyber security standards  signature information-technology security,0.2522,0.232
5,Michael Brown,Information Security Analyst,Cybersecurity,8,Enterprise and Infrastructure Security,4.6,0.92,Advanced,infrastructure security  critical infrastructure protection  cloud computing security  Mobile Security  payment card industry data security standard  Cloud Computing  security awareness  BlockChain  internet of things  security computer-science computer-security-and-networks,0.2467,0.227
5,Michael Brown,Information Security Analyst,Cybersecurity,9,Networks and Communications Security,4.7,0.94,Advanced,sublayer  virtual circuit  security  virtual lan  wireless  fibre channel over ethernet  virtual private lan service  domain name system  control plane  data link layer information-technology security,0.232,0.2181
5,Michael Brown,Information Security Analyst,Cybersecurity,10,Web Application Security Testing with Burp Suite,3.9,0.78,Intermediate,Software Security  burp suite  hypertext transfer protocol  security  web application security  sql injection  penetration test  web application  web  internet security computer-science computer-security-and-networks,0.2525,0.197
6,Laura Lee,Machine Learning Engineer,Machine Learning,1,"AI Workflow: Machine Learning, Visual Recognition and NLP",4.6,0.92,Intermediate,Regression  linear model  Machine Learning  multiclass classification  Artificial Neural Networks  Boosting (Machine Learning)  statistical classification  evaluation  Hyperparameter Optimization  Convolutional Neural Network data-science machine-learning,0.2792,0.2569
6,Laura Lee,Machine Learning Engineer,Machine Learning,2,Customising your models with TensorFlow 2,4.9,0.98,Advanced,process  compiler  modeling  recurrent neural network  Part-Of-Speech Tagging  Deep Learning  Tensorflow  Time Series  Artificial Neural Networks  PyTorch data-science machine-learning,0.2395,0.2347
6,Laura Lee,Machine Learning Engineer,Machine Learning,3,Getting started with TensorFlow 2,4.9,0.98,Advanced,Convolutional Neural Network  numbers (spreadsheet)  Keras  Early Stopping  Validation Set  compiler  Deep Learning  Tensorflow  Feedforward Neural Network  Artificial Neural Networks data-science machine-learning,0.2378,0.233
6,Laura Lee,Machine Learning Engineer,Machine Learning,4,Introduction to Deep Learning & Neural Networks with Keras,4.7,0.94,Beginner,recurrent neural network  Artificial Neural Networks  Machine Learning  Autoencoder  Deep Learning  Convolutional Neural Network  Python Programming  Human Learning  Regression  Keras data-science machine-learning,0.2448,0.2301
6,Laura Lee,Machine Learning Engineer,Machine Learning,5,Deep Neural Networks with PyTorch,4.3,0.86,Beginner,Deep Learning  Gradient  stochastic  Convolutional Neural Network  PyTorch  Python Programming  Artificial Neural Networks  Human Learning  gradient descent  Machine Learning data-science machine-learning,0.2588,0.2226
6,Laura Lee,Machine Learning Engineer,Machine Learning,6,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.6,0.92,Beginner,Human Learning  Convolutional Neural Network  convolution  Computer Vision  Tensorflow  Keras  Artificial Neural Networks  Deep Learning  Machine Learning  Computer Programming computer-science software-development,0.2405,0.2213
6,Laura Lee,Machine Learning Engineer,Machine Learning,7,Convolutional Neural Networks in TensorFlow,4.6,0.92,Beginner,statistical classification  Artificial Neural Networks  Human Learning  image processing  Keras  Convolutional Neural Network  Computer Vision  Tensorflow  convolution  multiclass classification data-science machine-learning,0.2245,0.2065
6,Laura Lee,Machine Learning Engineer,Machine Learning,8,Machine Learning Using SAS Viya,4.6,0.92,Advanced,alpha beta pruning  Machine Learning  Support Vector Machine  Network Model  decision tree  hyperparameter  models of computation  Gradient Boosting  Network Architecture  Artificial Neural Networks data-science machine-learning,0.2179,0.2005
6,Laura Lee,Machine Learning Engineer,Machine Learning,9,Introduction to Deep Learning,4.4,0.88,Advanced,Tensorflow  Convolutional Neural Network  Keras  Machine Learning  Deep Learning  Python Programming  Human Learning  Autoencoder  recurrent neural network  Artificial Neural Networks data-science machine-learning,0.2206,0.1941
6,Laura Lee,Machine Learning Engineer,Machine Learning,10,Fundamentals of Machine Learning in Finance,3.3,0.66,Advanced,mathematical finance  optimal control  Machine Learning  Reinforcement Learning  Estimation  Risk  t-Distributed Stochastic Neighbor Embedding  latent variable  stock  Finance data-science machine-learning,0.2544,0.1679
7,William Johnson,Database Administrator,Database Management,1,Querying Databases Using SQL SELECT statement,4.6,0.92,Advanced,information retrieval  select (sql)  mysql  ascendency  Databases  SQL  modulo operation  ternary conditional operator  join (sql)  null coalescing operator data-science data-analysis,0.3201,0.2945
7,William Johnson,Database Administrator,Database Management,2,Intermediate Relational Database and SQL,4.4,0.88,Advanced,relational database management system  mysql  relational database  SQL  oracle sql developer  Data Science  Databases  unique key  project  SQL Server computer-science software-development,0.3318,0.292
7,William Johnson,Database Administrator,Database Management,3,Creating Database Tables with SQL,4.6,0.92,Beginner,SQL  HTML5  mysql  database management systems  Database Design  relational database  table (database)  Accuracy And Precision  Databases  data retrieval information-technology data-management,0.308,0.2834
7,William Johnson,Database Administrator,Database Management,4,Database Management Essentials,4.5,0.9,Advanced,relational database  SQL  modeling  Database Design  Databases  Leadership and Management  Data Model  entity relationship model  mysql  database normalization computer-science software-development,0.3122,0.281
7,William Johnson,Database Administrator,Database Management,5,Retrieve Data using Single-Table SQL Queries,4.6,0.92,Beginner,Data Analysis  select (sql)  database management systems  online shopping  table (database)  data retrieval  Databases  web page  numbers (spreadsheet)  SQL information-technology data-management,0.3013,0.2772
7,William Johnson,Database Administrator,Database Management,6,Database Design with SQL Server Management Studio (SSMS),4.5,0.9,Beginner,relational database  sql server management studio  display devices  Leadership and Management  syntax  project  Databases  microsoft sql server  SQL  sql injection computer-science software-development,0.299,0.2691
7,William Johnson,Database Administrator,Database Management,7,Create Relational Database Tables Using SQLiteStudio,4.7,0.94,Beginner,database management systems  Databases  web browsers  BlockChain  relational database  sqlite  web  Average  SQL  table (database) information-technology data-management,0.2852,0.2681
7,William Johnson,Database Administrator,Database Management,8,Create a Database with the Modeling Tool in MySQL Workbench,4.7,0.94,Intermediate,Databases  java annotation  integrated development environments  mysql  database management systems  user interface  mysql workbench  table (database)  relational database  Database Design information-technology data-management,0.2835,0.2665
7,William Johnson,Database Administrator,Database Management,9,Advanced Relational Database and SQL,4.6,0.92,Advanced,PostgreSQL  unique key  euler's totient function  mysql  transact-sql  SQL  relational database  stored procedure  Databases  sql server management studio computer-science software-development,0.288,0.265
7,William Johnson,Database Administrator,Database Management,10,Introduction to Relational Database and SQL,4.5,0.9,Beginner,mysql workbench  mysql  Leadership and Management  sorting  oracle database  Databases  SQL  relational database management system  relational database  associative entity computer-science software-development,0.2787,0.2508
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,1,Introduction to Cloud Computing,4.8,0.96,Beginner,Cloud Infrastructure  cloud computing security  Cloud Computing  bare machine  microservices  Cloud Storage  Software As A Service  security  it service management  IBM Cloud information-technology cloud-computing,0.3537,0.3396
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,2,Reliable Google Cloud Infrastructure: Design and Process,4.7,0.94,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Computing  process  security  Cloud Infrastructure  deployment environment  site reliability engineering  architecture  reliability engineering information-technology cloud-computing,0.3184,0.2993
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,3,Essential Google Cloud Infrastructure: Foundation,4.7,0.94,Conversant,Cloud Infrastructure  private network  virtual machine  Cloud Storage  Cloud Computing  virtual private networks  Network Architecture  Cloud Platforms  architecture  Google Cloud Platform information-technology cloud-computing,0.3068,0.2884
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,4,Essential Google Cloud Infrastructure: Core Services,4.7,0.94,Conversant,Leadership and Management  bigquery  Cloud Infrastructure  identity management  Cloud Platforms  Cloud Computing  network monitoring  Google Cloud Platform  Cloud Storage  resource information-technology cloud-computing,0.3019,0.2838
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,5,Elastic Google Cloud Infrastructure: Scaling and Automation,4.7,0.94,Beginner,Cloud Platforms  virtual private networks  Google Cloud Platform  Cloud Computing  load balancing  build automation  deployment environment  Cloud Infrastructure  managed services  Leadership and Management information-technology cloud-computing,0.2974,0.2796
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,6,Google Cloud Platform Fundamentals: Core Infrastructure,4.7,0.94,Conversant,Google Cloud Platform  Big Data  Cloud Infrastructure  google storage  Cloud Storage  bigquery  Cloud Platforms  Kubernetes  Cloud Computing  Google App Engine information-technology cloud-computing,0.294,0.2764
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,7,Cloud Computing Basics (Cloud 101),4.5,0.9,Intermediate,web  Google Cloud Platform  Cloud Platforms  Cloud Applications  web service  internet of things  Software As A Service  Microsoft Azure  Cloud Computing  Cloud Storage information-technology cloud-computing,0.3051,0.2746
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,8,Google Cloud Fundamentals for Azure Professionals: Core Infrastructure,4.8,0.96,Conversant,Network Infrastructure  data centers  use case  Google Cloud Platform  Databases  Cloud Computing  virtual machine  software  scalability  recursively enumerable set information-technology cloud-computing,0.2812,0.27
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,9,"Introduction to Containers w/ Docker, Kubernetes & OpenShift",4.6,0.92,Advanced,modulo operation  microservices  source code  ternary conditional operator  data clustering algorithms  null coalescing operator  information sensitivity  openshift  streams  control plane information-technology cloud-computing,0.2742,0.2523
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,10,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.1,0.82,Advanced,Software As A Service  Cloud Storage  Cloud Applications  Kubernetes  infrastructure as a service  Cloud Computing  platform as a service  distributed computing  Cloud Infrastructure  software computer-science computer-security-and-networks,0.285,0.2337
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,1,Sequence Models,4.8,0.96,Conversant,recurrent neural network  Long Short-Term Memory  modeling  speech recognition  speech  language  memory  term (time)  Artificial Neural Networks  Natural Language Processing data-science machine-learning,0.2479,0.238
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,2,Transfer Learning for NLP with TensorFlow Hub,4.8,0.96,Beginner,natural language  modeling  statistical classification  Tensorflow  performance  Document Classification  inference  text corpus  Deep Learning  Natural Language Processing data-science machine-learning,0.2447,0.2349
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,3,Deep Learning NLP: Training GPT-2 from scratch,4.1,0.82,Beginner,Natural Language Processing  iOS Development  history  speech recognition  Machine Learning  Deep Learning  image processing  use case  Training  Test Set data-science machine-learning,0.2686,0.2203
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,4,Natural Language Processing,4.0,0.8,Intermediate,language  modeling  n-gram  named-entity recognition  Deep Learning  Human Learning  Tensorflow  natural language  Word2vec  Natural Language Processing data-science machine-learning,0.2536,0.2029
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,5,Natural Language Processing with Sequence Models,4.1,0.82,Beginner,Natural Language Processing  speech recognition  memory  Long Short-Term Memory  language  named-entity recognition  term (time)  natural language  modeling  Deep Learning data-science machine-learning,0.2468,0.2024
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,6,Sentiment Analysis with Deep Learning using BERT,4.3,0.86,Beginner,Deep Learning  sentiment analysis  lexical analysis  Artificial Neural Networks  Natural Language Processing  Machine Learning  PyTorch  Validation Set  statistical inference  analysis data-science machine-learning,0.2182,0.1877
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,7,Introduction to Natural Language Processing in Python,3.5,0.7,Beginner,Language Learning  Python Programming  Experiment  Natural Language Processing  lemmatisation  entry point  Machine Learning  use case  o-ring theory of economic development  parsing data-science machine-learning,0.2655,0.1858
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,8,Natural Language Processing with Attention Models,3.4,0.68,Beginner,speech synthesis  language  natural language  attention  Natural Language Processing  Deep Learning  Machine Learning  PyTorch  speech recognition  sentiment analysis data-science machine-learning,0.2725,0.1853
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,9,Sequence Models for Time Series and Natural Language Processing,4.3,0.86,Intermediate,Word Embedding  Word2vec  Tensorflow  Long Short-Term Memory  modeling  natural language  openfabrics alliance  Natural Language Processing  language  Time Series data-science machine-learning,0.2051,0.1764
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,10,Named Entity Recognition using LSTMs with Keras,4.3,0.86,Beginner,Natural Language Processing  information extraction  Keras  front and back ends  recurrent neural network  Long Short-Term Memory  machine translation  named-entity recognition  Network Model  Machine Learning data-science machine-learning,0.2028,0.1744
12,David Jones,Web Developer,Web Development,1,Front-End Web UI Frameworks and Tools: Bootstrap 4,4.7,0.94,Intermediate,less (stylesheet language)  jquery  language  bootstrap (front-end framework)  Javascript  sass (stylesheet language)  web  github  Software As A Service  CSS computer-science mobile-and-web-development,0.242,0.2275
12,David Jones,Web Developer,Web Development,2,Web Design for Everybody Capstone,4.7,0.94,Beginner,Javascript  Front-End Web Development  html  responsive web design  CSS  HTML5  Web Design  bootstrap (front-end framework)  Web Development  web computer-science mobile-and-web-development,0.2366,0.2224
12,David Jones,Web Developer,Web Development,3,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",4.5,0.9,Intermediate,jquery  web  HTML and CSS  responsive web design  Javascript  Web Development  CSS  Web Design  HTML5  html computer-science mobile-and-web-development,0.2431,0.2188
12,David Jones,Web Developer,Web Development,4,Introduction to Meteor.js Development,4.6,0.92,Advanced,event (computing)  meteor  Javascript  routing  responsive web design  authentication  web  mongodb  observer pattern  html computer-science mobile-and-web-development,0.2113,0.1944
12,David Jones,Web Developer,Web Development,5,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.2002,0.1802
12,David Jones,Web Developer,Web Development,6,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.1803,0.1731
12,David Jones,Web Developer,Web Development,7,Build Your First React Website,4.4,0.88,Beginner,web  euler's totient function  Web Development  Databases  recursion  React (web framework)  project  php  Javascript  html computer-science mobile-and-web-development,0.1898,0.167
12,David Jones,Web Developer,Web Development,8,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.1804,0.166
12,David Jones,Web Developer,Web Development,9,"Programming Foundations with JavaScript, HTML and CSS",4.5,0.9,Beginner,HTML and CSS  web page  Javascript  Web Development  Computer Programming  Web Design  html  HTML5  web  CSS computer-science mobile-and-web-development,0.1839,0.1655
12,David Jones,Web Developer,Web Development,10,Responsive Web Design,4.5,0.9,Advanced,User Experience  jquery  html  responsive web design  Web Design  Data Structures  Javascript  javascript templating  CSS  web computer-science mobile-and-web-development,0.1771,0.1594
14,Charles Miller,Game Developer,Computer Graphics,1,Game Development for Modern Platforms,4.8,0.96,Advanced,unreal engine  unity (user interface)  game programming  Computer Programming  game design  level design  user interface  interfaces  Android Development  video game development computer-science software-development,0.3598,0.3454
