# Pipeline      : P8 — LLM Profile → TF-IDF (Unfiltered)
# Query         : LLM-distilled profile from Career + O*NET + SFIA
# Retrieval     : TF-IDF cosine similarity
# Domain filter : None
# LLM model     : claude-haiku-4-5-20251001
# Students      : cs_students_excluded_careers.csv
# Courses       : Coursera_cleaned.csv
# Total recs    : 1740
# Students cov  : 174
# Careers cov   : 28
#
student_id,student_name,future_career,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
6,Laura Lee,Machine Learning Engineer,Machine Learning,4,AI Workflow: Feature Engineering and Bias Detection,4.5,0.9,Intermediate,Natural Language Processing  Pattern Recognition  Algorithms  Machine Learning  Topic Model  data clustering algorithms  Dimensionality Reduction  unsupervised learning  Feature Engineering  Outlier data-science machine-learning,0.2524,0.2272
6,Laura Lee,Machine Learning Engineer,Machine Learning,5,Exploratory Data Analysis for Machine Learning,4.8,0.96,Intermediate,Bayesian  nonparametric statistics  Feature Engineering  statistical hypothesis testing  Outlier  Machine Learning  Bayesian Statistics  estimation theory  Exploratory Data Analysis  Feature Scaling data-science machine-learning,0.2363,0.2268
6,Laura Lee,Machine Learning Engineer,Machine Learning,6,Introduction to Data Analytics,4.7,0.94,Advanced,analytics  Data Analysis  physics  Exploratory Data Analysis  business analytics  Python Programming  quality control  Data Science  SQL  Business Analysis data-science data-analysis,0.2396,0.2252
6,Laura Lee,Machine Learning Engineer,Machine Learning,7,Data Visualization with Python,4.4,0.88,Beginner,Chart  Python Programming  Choropleth Map  analysis  Computer Programming  Data Visualization  Map  Matplotlib  Bar Chart  Data Analysis data-science data-analysis,0.2446,0.2152
6,Laura Lee,Machine Learning Engineer,Machine Learning,8,Basic Data Processing and Visualization,4.2,0.84,Advanced,software  jpeg  Outlier  Python Programming  Data Visualization  Numpy  predictive analytics  Big Data  python libraries  json data-science data-analysis,0.2538,0.2132
6,Laura Lee,Machine Learning Engineer,Machine Learning,9,Practical Machine Learning on H2O,4.1,0.82,Advanced,Deep Learning  Regression  modeling  Early Stopping  Machine Learning  ordered pair  Random Forest  decision tree  Anomaly Detection  Autoencoder data-science machine-learning,0.257,0.2107
6,Laura Lee,Machine Learning Engineer,Machine Learning,10,Data Science for Business Innovation,4.2,0.84,Advanced,statistical classification  Machine Learning  Big Data  Data Analysis  linear regression  recommender systems  linearity  analysis  Computer Programming  Machine Learning Algorithms data-science data-analysis,0.2479,0.2082
7,William Johnson,Database Administrator,Database Management,1,Create Relational Database Tables Using SQLiteStudio,4.7,0.94,Beginner,database management systems  Databases  web browsers  BlockChain  relational database  sqlite  web  Average  SQL  table (database) information-technology data-management,0.3074,0.289
7,William Johnson,Database Administrator,Database Management,2,Relational Database Support for Data Warehouses,4.6,0.92,Advanced,data integration  data governance  null coalescing operator  Business Intelligence  SQL  modulo operation  Databases  relational database  ternary conditional operator  Data Warehousing data-science data-analysis,0.2865,0.2636
7,William Johnson,Database Administrator,Database Management,3,Build a Database from a Relational Model,4.8,0.96,Beginner,Database Design  relational database  Databases  ordered pair  Data Model  test data  database management systems  relational model  graphical model  unique key information-technology data-management,0.2686,0.2579
7,William Johnson,Database Administrator,Database Management,4,Creating Database Tables with SQL,4.6,0.92,Beginner,SQL  HTML5  mysql  database management systems  Database Design  relational database  table (database)  Accuracy And Precision  Databases  data retrieval information-technology data-management,0.2752,0.2532
7,William Johnson,Database Administrator,Database Management,5,Database Design and Diagramming in Dia,4.6,0.92,Beginner,data retrieval  Databases  requirements analysis  relational database  table (database)  user requirements document  entity relationship model  Database Design  process  database management systems information-technology data-management,0.2712,0.2495
7,William Johnson,Database Administrator,Database Management,6,Retrieve Data using Single-Table SQL Queries,4.6,0.92,Beginner,Data Analysis  select (sql)  database management systems  online shopping  table (database)  data retrieval  Databases  web page  numbers (spreadsheet)  SQL information-technology data-management,0.264,0.2429
7,William Johnson,Database Administrator,Database Management,7,Network Security & Database Vulnerabilities,4.6,0.92,Beginner,Databases  database security  data security  sql injection  SQL  code injection  security  network address  Network Security  internet protocol suite information-technology security,0.244,0.2245
7,William Johnson,Database Administrator,Database Management,8,Create a Database with the Modeling Tool in MySQL Workbench,4.7,0.94,Intermediate,Databases  java annotation  integrated development environments  mysql  database management systems  user interface  mysql workbench  table (database)  relational database  Database Design information-technology data-management,0.2373,0.2231
7,William Johnson,Database Administrator,Database Management,9,Database Design with SQL Server Management Studio (SSMS),4.5,0.9,Beginner,relational database  sql server management studio  display devices  Leadership and Management  syntax  project  Databases  microsoft sql server  SQL  sql injection computer-science software-development,0.2288,0.2059
7,William Johnson,Database Administrator,Database Management,10,Intermediate Relational Database and SQL,4.4,0.88,Advanced,relational database management system  mysql  relational database  SQL  oracle sql developer  Data Science  Databases  unique key  project  SQL Server computer-science software-development,0.2276,0.2003
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,1,Introduction to Cloud Computing,4.8,0.96,Beginner,Cloud Infrastructure  cloud computing security  Cloud Computing  bare machine  microservices  Cloud Storage  Software As A Service  security  it service management  IBM Cloud information-technology cloud-computing,0.2236,0.2147
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,2,Securing and Integrating Components of your Application,4.6,0.92,Beginner,authentication  Google Cloud Platform  publish subscribe pattern  application programming interfaces  identity management  Cloud API  Cloud Platforms  federated identity  euler's totient function  Cloud Computing computer-science software-development,0.2233,0.2054
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,3,Internet of Things V2: Setting up and Using Cloud Services,4.7,0.94,Advanced,project  Cloud Computing  interfaces  internet of things  Communication  modeling  application programming interfaces  linux on embedded systems  internet  web physical-science-and-engineering electrical-engineering,0.2145,0.2016
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,4,Essential Google Cloud Infrastructure: Foundation,4.7,0.94,Conversant,Cloud Infrastructure  private network  virtual machine  Cloud Storage  Cloud Computing  virtual private networks  Network Architecture  Cloud Platforms  architecture  Google Cloud Platform information-technology cloud-computing,0.2052,0.1929
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,5,Building Cloud Services with the Java Spring Framework,4.1,0.82,Advanced,spring security  spring  dependency injection  hypertext transfer protocol  Cloud Computing  object-relational mapping  web service  Servlets  web application  spring framework computer-science mobile-and-web-development,0.2303,0.1888
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,6,Essential Google Cloud Infrastructure: Core Services,4.7,0.94,Conversant,Leadership and Management  bigquery  Cloud Infrastructure  identity management  Cloud Platforms  Cloud Computing  network monitoring  Google Cloud Platform  Cloud Storage  resource information-technology cloud-computing,0.1958,0.1841
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,7,Cloud Computing Basics (Cloud 101),4.5,0.9,Intermediate,web  Google Cloud Platform  Cloud Platforms  Cloud Applications  web service  internet of things  Software As A Service  Microsoft Azure  Cloud Computing  Cloud Storage information-technology cloud-computing,0.1987,0.1788
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,8,Reliable Google Cloud Infrastructure: Design and Process,4.7,0.94,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Computing  process  security  Cloud Infrastructure  deployment environment  site reliability engineering  architecture  reliability engineering information-technology cloud-computing,0.1859,0.1747
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,9,Elastic Google Cloud Infrastructure: Scaling and Automation,4.7,0.94,Beginner,Cloud Platforms  virtual private networks  Google Cloud Platform  Cloud Computing  load balancing  build automation  deployment environment  Cloud Infrastructure  managed services  Leadership and Management information-technology cloud-computing,0.1829,0.1719
8,Sarah Miller,Cloud Solutions Architect,Cloud Computing,10,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure",4.1,0.82,Advanced,Software As A Service  Cloud Storage  Cloud Applications  Kubernetes  infrastructure as a service  Cloud Computing  platform as a service  distributed computing  Cloud Infrastructure  software computer-science computer-security-and-networks,0.2023,0.1659
9,James Wilson,Mobile App Developer,Mobile App Development,1,Creating a Student Profile in Google Docs,4.8,0.96,Beginner,physics  parent  resource  differentiated instruction  project  logic gate  teaching  forgetting  social work  Planning social-sciences education,0.2217,0.2128
9,James Wilson,Mobile App Developer,Mobile App Development,2,Agile Planning for Software Products,4.7,0.94,Advanced,Risk  Leadership and Management  Software Engineering  Planning  project  Risk Management  software  Agile Software Development  Estimation  agile management computer-science software-development,0.2106,0.198
9,James Wilson,Mobile App Developer,Mobile App Development,3,Testing and Debugging Python,4.4,0.88,Beginner,debuggers  software  c++  euler's totient function  Software Testing  Python Programming  sorting algorithm  sorting  software bug  frama-c computer-science software-development,0.2219,0.1953
9,James Wilson,Mobile App Developer,Mobile App Development,4,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2103,0.1935
9,James Wilson,Mobile App Developer,Mobile App Development,5,Data-Driven Testing (via spreadsheet) with Selenium & TestNG,4.6,0.92,Conversant,functional testing  test case  reusability  test automation  data-driven testing  test data  Microsoft Excel  sources  externality  test design computer-science software-development,0.1809,0.1664
9,James Wilson,Mobile App Developer,Mobile App Development,6,Introduction to Software Testing,3.4,0.68,Advanced,software  test double  test plan  Software Testing  test automation  mock object  functional testing  Software Engineering  unit testing  code coverage computer-science software-development,0.2339,0.1591
9,James Wilson,Mobile App Developer,Mobile App Development,7,Software Processes and Agile Practices,4.7,0.94,Beginner,lean software development  process  kanban  software development process  software  Software Engineering  Leadership and Management  scrum (software development)  unified process  Agile Software Development computer-science design-and-product,0.1667,0.1567
9,James Wilson,Mobile App Developer,Mobile App Development,8,Software Development Processes and Methodologies,4.4,0.88,Advanced,waterfall model  modeling  software  scrum (software development)  methodology  process  Software Engineering  software development process  Software Testing  Agile Software Development computer-science software-development,0.1774,0.1561
9,James Wilson,Mobile App Developer,Mobile App Development,9,Requirements Gathering for Secure Software Development,4.6,0.92,Beginner,software requirements  requirements analysis  requirements elicitation  software requirements specification  software  Agile Software Development  software development process  Software Engineering  requirements engineering  analysis computer-science software-development,0.1648,0.1516
9,James Wilson,Mobile App Developer,Mobile App Development,10,Behavior Driven Development with Selenium and Cucumber,4.4,0.88,Intermediate,Data Analysis  syntax  software  Collaboration  Project Management  Writing  behavior  english language  scrum (software development)  Continuous Function computer-science software-development,0.166,0.1461
10,Olivia Clark,Graphics Programmer,Computer Graphics,1,Create Animation Transitions in Unity (Intro to Animation 2),4.7,0.94,Advanced,Writing  computer animation  checkbox  project  parenting  e-nable  particle system  parent  behavior  .properties computer-science software-development,0.3764,0.3538
10,Olivia Clark,Graphics Programmer,Computer Graphics,2,Make Your Pick-Ups Look Cool in Unity (Intro to Animation 1),4.4,0.88,Beginner,parent  .properties  Writing  language  computer languages  project  particle system  table of keyboard shortcuts  Average  Software Engineering computer-science software-development,0.2521,0.2218
10,Olivia Clark,Graphics Programmer,Computer Graphics,3,Introduction to Game Development,4.8,0.96,Beginner,game design  java annotation  Computer Programming  game development tool  user interface  game engine  unity (user interface)  programming tool  interfaces  video game development computer-science software-development,0.1778,0.1707
10,Olivia Clark,Graphics Programmer,Computer Graphics,4,Advanced Game Development Using PyGame,4.6,0.92,Beginner,project  Discrete Mathematics  internet  display devices  logic gate  Software Engineering  determinism  pygame  Mathematics  Python Programming computer-science software-development,0.1835,0.1688
10,Olivia Clark,Graphics Programmer,Computer Graphics,5,Character Setup and Animation,4.9,0.98,Advanced,computer animation  Computer Programming  desire  project  3d modeling  virtual camera system  video game development  modeling  upload  autodesk maya computer-science design-and-product,0.1665,0.1632
10,Olivia Clark,Graphics Programmer,Computer Graphics,6,"Javascript animation for websites, storytelling, data visualization and games",4.2,0.84,Beginner,html  web  Javascript  euler's totient function  Data Science  Web Development  Data Visualization  .properties  infographics  Front-End Web Development computer-science mobile-and-web-development,0.1845,0.155
10,Olivia Clark,Graphics Programmer,Computer Graphics,7,Pixel Art for Video Games,4.0,0.8,Intermediate,pixel  zbrush  art  game design  video game development  Color Theory  pixel art  3d modeling  adobe photoshop  java annotation arts-and-humanities music-and-art,0.1874,0.1499
10,Olivia Clark,Graphics Programmer,Computer Graphics,8,Low Poly Art For Video Games,3.8,0.76,Advanced,game mechanics  art  redos  low poly  game design  computer animation  mod (video gaming)  pixel art  adobe photoshop  game engine arts-and-humanities music-and-art,0.1896,0.1441
10,Olivia Clark,Graphics Programmer,Computer Graphics,9,Introduction to Programming and Animation with Alice,4.4,0.88,Advanced,storyboarding  euler's totient function  game programming  java desktop system  while loop  exercise  animation software  computer animation  Computer Programming  arrays computer-science software-development,0.1613,0.1419
10,Olivia Clark,Graphics Programmer,Computer Graphics,10,Animation for Game Development Using PyGame,4.0,0.8,Beginner,pygame  project  euler's totient function  display devices  video game development  physics  Computer Graphics  Python Programming  Software Engineering  computer animation computer-science software-development,0.1517,0.1214
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,1,Introduction to Applied Machine Learning,4.7,0.94,Intermediate,Algorithms  Machine Learning Algorithms  Applied Machine Learning  Test Set  Machine Learning  ordered pair  Training  Human Learning  Deep Learning  business requirements data-science machine-learning,0.3126,0.2938
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,2,Machine Learning With Big Data,4.6,0.92,Beginner,statistical classification  knime  data clustering algorithms  Human Learning  analysis  Algorithms  Apache Spark  cluster analysis  Machine Learning  Apache data-science machine-learning,0.3033,0.279
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,3,Machine Learning for Data Analysis,4.2,0.84,Intermediate,Algorithms  Data Analysis  numbers (spreadsheet)  evaluation  Machine Learning  Regression  Dependent And Independent Variables  Human Learning  Regression Analysis  decision tree data-science machine-learning,0.3149,0.2645
11,Andrew Hall,NLP Research Scientist,Artificial Intelligence,4,Machine Learning with Python,4.6,0.92,Beginner,Logistic Regression  Algorithms  Human Learning  data clustering algorithms  Machine Learning  statistical classification  classification algorithms  Regression  Computer Programming  Python Programming data-science machine-learning,0.2813,0.2588
